# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-7.825999999999999623e-03	4.960178164553594726e+00	4.962631554091898600e+00
-7.825000000000000358e-03	4.956455515536658751e+00	4.977536248857326484e+00
-7.823999999999999358e-03	4.978791409638274601e+00	4.988714769931397619e+00
-7.823000000000000093e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.821999999999999093e-03	4.963900813570530701e+00	4.981262422548683233e+00
-7.820999999999999827e-03	4.967623462587466676e+00	4.962631554091898600e+00
-7.819999999999998827e-03	4.975068760621338626e+00	4.988714769931397619e+00
-7.818999999999999562e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.818000000000000296e-03	4.971346111604402651e+00	4.970083901474612986e+00
-7.816999999999999296e-03	4.986236707672146551e+00	4.970083901474612986e+00
-7.816000000000000031e-03	4.989959356689082526e+00	4.977536248857326484e+00
-7.814999999999999031e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.813999999999999765e-03	4.975068760621338626e+00	4.992440943622754368e+00
-7.813000000000000500e-03	4.967623462587466676e+00	4.966357727783255349e+00
-7.811999999999999500e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.810999999999999367e-03	4.993682005706018501e+00	4.973810075165969735e+00
-7.809999999999999235e-03	4.986236707672146551e+00	4.973810075165969735e+00
-7.808999999999999969e-03	4.982514058655210576e+00	4.962631554091898600e+00
-7.807999999999999836e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.806999999999999704e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.805999999999999571e-03	4.960178164553594726e+00	4.962631554091898600e+00
-7.804999999999999438e-03	4.978791409638274601e+00	4.970083901474612986e+00
-7.803999999999999305e-03	4.971346111604402651e+00	4.977536248857326484e+00
-7.803000000000000040e-03	4.971346111604402651e+00	4.970083901474612986e+00
-7.801999999999999907e-03	4.978791409638274601e+00	4.962631554091898600e+00
-7.800999999999999775e-03	4.975068760621338626e+00	4.977536248857326484e+00
-7.799999999999999642e-03	4.971346111604402651e+00	4.973810075165969735e+00
-7.798999999999999509e-03	4.982514058655210576e+00	4.958905380400541851e+00
-7.797999999999999376e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.796999999999999244e-03	4.982514058655210576e+00	4.992440943622754368e+00
-7.795999999999999978e-03	4.989959356689082526e+00	4.977536248857326484e+00
-7.794999999999999846e-03	4.982514058655210576e+00	4.992440943622754368e+00
-7.793999999999999713e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.792999999999999580e-03	4.960178164553594726e+00	4.981262422548683233e+00
-7.791999999999999447e-03	4.963900813570530701e+00	4.981262422548683233e+00
-7.790999999999999315e-03	4.975068760621338626e+00	4.984988596240040870e+00
-7.790000000000000049e-03	4.982514058655210576e+00	5.003619464696825503e+00
-7.788999999999999917e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.787999999999999784e-03	4.982514058655210576e+00	4.962631554091898600e+00
-7.786999999999999651e-03	4.963900813570530701e+00	4.973810075165969735e+00
-7.785999999999999518e-03	4.997404654722954476e+00	4.958905380400541851e+00
-7.784999999999999386e-03	4.993682005706018501e+00	4.970083901474612986e+00
-7.783999999999999253e-03	4.989959356689082526e+00	4.977536248857326484e+00
-7.782999999999999988e-03	4.971346111604402651e+00	4.966357727783255349e+00
-7.781999999999999855e-03	5.001127303739890451e+00	4.977536248857326484e+00
-7.780999999999999722e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.779999999999999589e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.778999999999999457e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.777999999999999324e-03	4.967623462587466676e+00	4.992440943622754368e+00
-7.777000000000000059e-03	4.963900813570530701e+00	4.984988596240040870e+00
-7.775999999999999926e-03	4.967623462587466676e+00	4.977536248857326484e+00
-7.774999999999999793e-03	4.971346111604402651e+00	4.977536248857326484e+00
-7.773999999999999660e-03	4.986236707672146551e+00	4.958905380400541851e+00
-7.772999999999999528e-03	4.971346111604402651e+00	4.981262422548683233e+00
-7.771999999999999395e-03	4.971346111604402651e+00	4.966357727783255349e+00
-7.770999999999999262e-03	4.963900813570530701e+00	4.962631554091898600e+00
-7.769999999999999997e-03	4.971346111604402651e+00	4.977536248857326484e+00
-7.768999999999999864e-03	4.963900813570530701e+00	4.984988596240040870e+00
-7.767999999999999731e-03	4.978791409638274601e+00	4.966357727783255349e+00
-7.766999999999999599e-03	4.975068760621338626e+00	4.981262422548683233e+00
-7.765999999999999466e-03	4.975068760621338626e+00	4.970083901474612986e+00
-7.764999999999999333e-03	4.978791409638274601e+00	4.988714769931397619e+00
-7.764000000000000068e-03	4.978791409638274601e+00	4.970083901474612986e+00
-7.762999999999999935e-03	4.982514058655210576e+00	4.970083901474612986e+00
-7.761999999999999802e-03	4.975068760621338626e+00	4.970083901474612986e+00
-7.760999999999999670e-03	4.978791409638274601e+00	4.970083901474612986e+00
-7.759999999999999537e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.758999999999999404e-03	4.978791409638274601e+00	4.988714769931397619e+00
-7.757999999999999272e-03	4.967623462587466676e+00	4.970083901474612986e+00
-7.757000000000000006e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.755999999999999873e-03	4.963900813570530701e+00	4.973810075165969735e+00
-7.754999999999999741e-03	4.971346111604402651e+00	4.981262422548683233e+00
-7.753999999999999608e-03	5.001127303739890451e+00	4.977536248857326484e+00
-7.752999999999999475e-03	4.975068760621338626e+00	4.955179206709185102e+00
-7.751999999999999343e-03	4.986236707672146551e+00	4.999893291005467866e+00
-7.751000000000000077e-03	4.952732866519722776e+00	4.970083901474612986e+00
-7.749999999999999944e-03	4.986236707672146551e+00	4.966357727783255349e+00
-7.748999999999999812e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.747999999999999679e-03	4.978791409638274601e+00	4.973810075165969735e+00
-7.746999999999999546e-03	4.997404654722954476e+00	4.962631554091898600e+00
-7.745999999999999414e-03	4.960178164553594726e+00	4.992440943622754368e+00
-7.744999999999999281e-03	4.963900813570530701e+00	4.973810075165969735e+00
-7.744000000000000015e-03	4.971346111604402651e+00	4.962631554091898600e+00
-7.742999999999999883e-03	4.986236707672146551e+00	4.992440943622754368e+00
-7.741999999999999750e-03	4.989959356689082526e+00	4.970083901474612986e+00
-7.740999999999999617e-03	4.978791409638274601e+00	4.988714769931397619e+00
-7.739999999999999485e-03	4.956455515536658751e+00	4.984988596240040870e+00
-7.738999999999999352e-03	4.967623462587466676e+00	4.981262422548683233e+00
-7.737999999999999219e-03	4.963900813570530701e+00	4.966357727783255349e+00
-7.736999999999999954e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.735999999999999821e-03	4.967623462587466676e+00	4.977536248857326484e+00
-7.734999999999999688e-03	4.986236707672146551e+00	4.970083901474612986e+00
-7.733999999999999556e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.732999999999999423e-03	4.986236707672146551e+00	4.962631554091898600e+00
-7.731999999999999290e-03	4.967623462587466676e+00	4.996167117314111117e+00
-7.731000000000000025e-03	4.993682005706018501e+00	4.947726859326470716e+00
-7.729999999999999892e-03	4.982514058655210576e+00	4.973810075165969735e+00
-7.728999999999999759e-03	4.967623462587466676e+00	4.966357727783255349e+00
-7.727999999999999627e-03	4.971346111604402651e+00	4.992440943622754368e+00
-7.726999999999999494e-03	4.986236707672146551e+00	4.970083901474612986e+00
-7.725999999999999361e-03	4.986236707672146551e+00	4.988714769931397619e+00
-7.724999999999999228e-03	4.967623462587466676e+00	4.984988596240040870e+00
-7.723999999999999963e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.722999999999999830e-03	4.986236707672146551e+00	4.984988596240040870e+00
-7.721999999999999698e-03	4.963900813570530701e+00	4.973810075165969735e+00
-7.720999999999999565e-03	4.982514058655210576e+00	4.973810075165969735e+00
-7.719999999999999432e-03	4.978791409638274601e+00	4.984988596240040870e+00
-7.718999999999999299e-03	4.963900813570530701e+00	4.962631554091898600e+00
-7.718000000000000034e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.716999999999999901e-03	4.975068760621338626e+00	4.962631554091898600e+00
-7.715999999999999769e-03	4.971346111604402651e+00	4.973810075165969735e+00
-7.714999999999999636e-03	4.975068760621338626e+00	4.966357727783255349e+00
-7.713999999999999503e-03	4.967623462587466676e+00	4.981262422548683233e+00
-7.712999999999999370e-03	4.971346111604402651e+00	4.973810075165969735e+00
-7.711999999999999238e-03	4.989959356689082526e+00	4.984988596240040870e+00
-7.710999999999999972e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.709999999999999840e-03	4.975068760621338626e+00	4.970083901474612986e+00
-7.708999999999999707e-03	4.986236707672146551e+00	4.973810075165969735e+00
-7.707999999999999574e-03	4.956455515536658751e+00	4.973810075165969735e+00
-7.706999999999999441e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.705999999999999309e-03	4.989959356689082526e+00	4.970083901474612986e+00
-7.705000000000000043e-03	4.986236707672146551e+00	4.973810075165969735e+00
-7.703999999999999911e-03	4.982514058655210576e+00	4.973810075165969735e+00
-7.702999999999999778e-03	5.001127303739890451e+00	4.958905380400541851e+00
-7.701999999999999645e-03	4.971346111604402651e+00	4.992440943622754368e+00
-7.700999999999999512e-03	4.982514058655210576e+00	4.962631554091898600e+00
-7.699999999999999380e-03	4.963900813570530701e+00	4.977536248857326484e+00
-7.698999999999999247e-03	4.993682005706018501e+00	4.973810075165969735e+00
-7.697999999999999982e-03	4.993682005706018501e+00	4.970083901474612986e+00
-7.696999999999999849e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.695999999999999716e-03	4.997404654722954476e+00	4.973810075165969735e+00
-7.694999999999999583e-03	4.971346111604402651e+00	4.988714769931397619e+00
-7.693999999999999451e-03	4.956455515536658751e+00	4.988714769931397619e+00
-7.692999999999999318e-03	4.982514058655210576e+00	4.962631554091898600e+00
-7.692000000000000053e-03	4.975068760621338626e+00	4.962631554091898600e+00
-7.690999999999999920e-03	4.989959356689082526e+00	4.970083901474612986e+00
-7.689999999999999787e-03	4.971346111604402651e+00	4.958905380400541851e+00
-7.688999999999999654e-03	4.975068760621338626e+00	4.981262422548683233e+00
-7.687999999999999522e-03	4.982514058655210576e+00	4.962631554091898600e+00
-7.686999999999999389e-03	4.982514058655210576e+00	4.992440943622754368e+00
-7.685999999999999256e-03	4.967623462587466676e+00	4.981262422548683233e+00
-7.684999999999999991e-03	4.967623462587466676e+00	4.988714769931397619e+00
-7.683999999999999858e-03	4.978791409638274601e+00	4.981262422548683233e+00
-7.682999999999999725e-03	4.960178164553594726e+00	4.981262422548683233e+00
-7.681999999999999593e-03	4.960178164553594726e+00	4.970083901474612986e+00
-7.680999999999999460e-03	4.967623462587466676e+00	4.966357727783255349e+00
-7.679999999999999327e-03	4.986236707672146551e+00	4.988714769931397619e+00
-7.679000000000000062e-03	4.967623462587466676e+00	4.973810075165969735e+00
-7.677999999999999929e-03	4.952732866519722776e+00	4.981262422548683233e+00
-7.676999999999999796e-03	4.982514058655210576e+00	4.981262422548683233e+00
-7.675999999999999664e-03	4.978791409638274601e+00	4.973810075165969735e+00
-7.674999999999999531e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.673999999999999398e-03	4.971346111604402651e+00	4.981262422548683233e+00
-7.672999999999999265e-03	4.993682005706018501e+00	4.984988596240040870e+00
-7.672000000000000000e-03	4.975068760621338626e+00	4.973810075165969735e+00
-7.670999999999999867e-03	4.949010217502786801e+00	4.992440943622754368e+00
-7.669999999999999735e-03	4.997404654722954476e+00	4.984988596240040870e+00
-7.668999999999999602e-03	4.975068760621338626e+00	4.970083901474612986e+00
-7.667999999999999469e-03	4.971346111604402651e+00	4.984988596240040870e+00
-7.666999999999999336e-03	4.971346111604402651e+00	4.962631554091898600e+00
-7.666000000000000071e-03	4.986236707672146551e+00	4.970083901474612986e+00
-7.664999999999999938e-03	4.971346111604402651e+00	4.977536248857326484e+00
-7.663999999999999806e-03	4.975068760621338626e+00	4.970083901474612986e+00
-7.662999999999999673e-03	4.975068760621338626e+00	4.996167117314111117e+00
-7.661999999999999540e-03	4.971346111604402651e+00	4.970083901474612986e+00
-7.660999999999999407e-03	4.975068760621338626e+00	4.977536248857326484e+00
-7.659999999999999275e-03	4.963900813570530701e+00	4.984988596240040870e+00
-7.659000000000000009e-03	4.978791409638274601e+00	4.970083901474612986e+00
-7.657999999999999877e-03	4.975068760621338626e+00	4.977536248857326484e+00
-7.656999999999999744e-03	4.971346111604402651e+00	4.977536248857326484e+00
-7.655999999999999611e-03	4.978791409638274601e+00	4.970083901474612986e+00
-7.654999999999999478e-03	4.971346111604402651e+00	4.981262422548683233e+00
-7.653999999999999346e-03	4.982514058655210576e+00	4.984988596240040870e+00
-7.653000000000000080e-03	4.993682005706018501e+00	4.981262422548683233e+00
-7.651999999999999948e-03	5.001127303739890451e+00	4.977536248857326484e+00
-7.650999999999999815e-03	4.982514058655210576e+00	4.970083901474612986e+00
-7.649999999999999682e-03	4.971346111604402651e+00	4.973810075165969735e+00
-7.648999999999999549e-03	4.982514058655210576e+00	4.977536248857326484e+00
-7.647999999999999417e-03	4.989959356689082526e+00	4.951453033017827465e+00
-7.646999999999999284e-03	4.986236707672146551e+00	4.981262422548683233e+00
-7.646000000000000019e-03	4.978791409638274601e+00	4.951453033017827465e+00
-7.644999999999999886e-03	4.997404654722954476e+00	4.988714769931397619e+00
-7.643999999999999753e-03	4.978791409638274601e+00	4.981262422548683233e+00
-7.642999999999999620e-03	4.975068760621338626e+00	4.984988596240040870e+00
-7.641999999999999488e-03	4.982514058655210576e+00	4.981262422548683233e+00
-7.640999999999999355e-03	4.989959356689082526e+00	4.992440943622754368e+00
-7.639999999999999222e-03	4.993682005706018501e+00	4.984988596240040870e+00
-7.638999999999999957e-03	4.997404654722954476e+00	4.973810075165969735e+00
-7.637999999999999824e-03	4.982514058655210576e+00	4.970083901474612986e+00
-7.636999999999999691e-03	4.967623462587466676e+00	4.951453033017827465e+00
-7.635999999999999559e-03	4.963900813570530701e+00	4.977536248857326484e+00
-7.634999999999999426e-03	4.967623462587466676e+00	4.973810075165969735e+00
-7.633999999999999293e-03	4.982514058655210576e+00	4.970083901474612986e+00
-7.633000000000000028e-03	4.993682005706018501e+00	4.992440943622754368e+00
-7.631999999999999895e-03	4.978791409638274601e+00	4.988714769931397619e+00
-7.630999999999999762e-03	4.971346111604402651e+00	4.988714769931397619e+00
-7.629999999999999630e-03	4.971346111604402651e+00	4.984988596240040870e+00
-7.628999999999999497e-03	4.986236707672146551e+00	4.984988596240040870e+00
-7.627999999999999364e-03	4.989959356689082526e+00	4.981262422548683233e+00
-7.626999999999999232e-03	4.967623462587466676e+00	4.970083901474612986e+00
-7.625999999999999966e-03	4.982514058655210576e+00	4.973810075165969735e+00
-7.624999999999999833e-03	4.971346111604402651e+00	4.970083901474612986e+00
-7.623999999999999701e-03	4.963900813570530701e+00	4.981262422548683233e+00
-7.622999999999999568e-03	4.975068760621338626e+00	4.988714769931397619e+00
-7.621999999999999435e-03	4.963900813570530701e+00	4.958905380400541851e+00
-7.620999999999999303e-03	4.971346111604402651e+00	4.962631554091898600e+00
-7.620000000000000037e-03	4.975068760621338626e+00	4.977536248857326484e+00
-7.618999999999999904e-03	4.971346111604402651e+00	4.970083901474612986e+00
-7.617999999999999772e-03	4.978791409638274601e+00	4.962631554091898600e+00
-7.616999999999999639e-03	4.982514058655210576e+00	4.973810075165969735e+00
-7.615999999999999506e-03	4.975068760621338626e+00	4.988714769931397619e+00
-7.614999999999999374e-03	4.978791409638274601e+00	4.977536248857326484e+00
-7.613999999999999241e-03	4.978791409638274601e+00	4.981262422548683233e+00
-7.612999999999999975e-03	4.967623462587466676e+00	4.962631554091898600e+00
-7.611999999999999843e-03	4.952732866519722776e+00	4.984988596240040870e+00
-7.610999999999999710e-03	4.975068760621338626e+00	4.981262422548683233e+00
-7.609999999999999577e-03	4.982514058655210576e+00	4.966357727783255349e+00
-7.608999999999999445e-03	4.967623462587466676e+00	4.973810075165969735e+00
-7.607999999999999312e-03	4.971346111604402651e+00	4.973810075165969735e+00
-7.607000000000000046e-03	4.982514058655210576e+00	4.966357727783255349e+00
-7.605999999999999914e-03	4.986236707672146551e+00	4.977536248857326484e+00
-7.604999999999999781e-03	4.963900813570530701e+00	4.973810075165969735e+00
